date,currency,usd_rate,source
2024-01-17,EUR,1.087701,ecb_frankfurter
2024-01-17,CAD,0.739864,ecb_frankfurter
2024-01-18,USD,1.000000,ecb_frankfurter
2024-01-18,GBP,1.267877,ecb_frankfurter
2024-01-18,EUR,1.087500,ecb_frankfurter
2024-01-18,CAD,0.740741,ecb_frankfurter
2024-01-19,USD,1.000000,ecb_frankfurter
2024-01-19,GBP,1.268504,ecb_frankfurter
2024-01-19,EUR,1.088696,ecb_frankfurter
2024-01-19,CAD,0.742832,ecb_frankfurter
2024-01-20,USD,1.000000,ecb_frankfurter
2024-01-20,GBP,1.268504,ecb_frankfurter
2024-01-20,EUR,1.088696,ecb_frankfurter
2024-01-20,CAD,0.742832,ecb_frankfurter
2024-01-21,USD,1.000000,ecb_frankfurter
2024-01-21,GBP,1.268504,ecb_frankfurter
2024-01-21,EUR,1.088696,ecb_frankfurter
2024-01-21,CAD,0.742832,ecb_frankfurter
2024-01-22,USD,1.000000,ecb_frankfurter
2024-01-22,GBP,1.272572,ecb_frankfurter
2024-01-22,EUR,1.089004,ecb_frankfurter
2024-01-22,CAD,0.744879,ecb_frankfurter
2024-01-23,USD,1.000000,ecb_frankfurter
2024-01-23,GBP,1.271682,ecb_frankfurter
2024-01-23,EUR,1.087205,ecb_frankfurter
2024-01-23,CAD,0.742225,ecb_frankfurter
2024-01-24,USD,1.000000,ecb_frankfurter
2024-01-24,GBP,1.274795,ecb_frankfurter
2024-01-24,EUR,1.090501,ecb_frankfurter
2024-01-24,CAD,0.743384,ecb_frankfurter
2024-01-25,USD,1.000000,ecb_frankfurter
2024-01-25,GBP,1.273464,ecb_frankfurter
2024-01-25,EUR,1.089301,ecb_frankfurter
2024-01-25,CAD,0.740302,ecb_frankfurter
2024-01-26,USD,1.000000,ecb_frankfurter
2024-01-26,GBP,1.273431,ecb_frankfurter
2024-01-26,EUR,1.087098,ecb_frankfurter
2024-01-26,CAD,0.744214,ecb_frankfurter
2024-01-27,USD,1.000000,ecb_frankfurter
2024-01-27,GBP,1.273431,ecb_frankfurter
2024-01-27,EUR,1.087098,ecb_frankfurter
2024-01-27,CAD,0.744214,ecb_frankfurter
2024-01-28,USD,1.000000,ecb_frankfurter
2024-01-28,GBP,1.273431,ecb_frankfurter
2024-01-28,EUR,1.087098,ecb_frankfurter
2024-01-28,CAD,0.744214,ecb_frankfurter
2024-01-29,USD,1.000000,ecb_frankfurter
2024-01-29,GBP,1.269567,ecb_frankfurter
2024-01-29,EUR,1.082298,ecb_frankfurter
2024-01-29,CAD,0.744269,ecb_frankfurter
2024-01-30,USD,1.000000,ecb_frankfurter
2024-01-30,GBP,1.266640,ecb_frankfurter
2024-01-30,EUR,1.084599,ecb_frankfurter
2024-01-30,CAD,0.744713,ecb_frankfurter
2024-01-31,USD,1.000000,ecb_frankfurter
2024-01-31,GBP,1.268456,ecb_frankfurter
2024-01-31,EUR,1.083705,ecb_frankfurter
2024-01-31,CAD,0.744380,ecb_frankfurter
2024-02-01,USD,1.000000,ecb_frankfurter
2024-02-01,GBP,1.266977,ecb_frankfurter
2024-02-01,EUR,1.081397,ecb_frankfurter
2024-02-01,CAD,0.743550,ecb_frankfurter
2024-02-02,USD,1.000000,ecb_frankfurter
2024-02-02,GBP,1.276406,ecb_frankfurter
2024-02-02,EUR,1.088305,ecb_frankfurter
2024-02-02,CAD,0.747664,ecb_frankfurter
2024-02-03,USD,1.000000,ecb_frankfurter
2024-02-03,GBP,1.276406,ecb_frankfurter
2024-02-03,EUR,1.088305,ecb_frankfurter
2024-02-03,CAD,0.747664,ecb_frankfurter
2024-02-04,USD,1.000000,ecb_frankfurter
2024-02-04,GBP,1.276406,ecb_frankfurter
2024-02-04,EUR,1.088305,ecb_frankfurter
2024-02-04,CAD,0.747664,ecb_frankfurter
2024-02-05,USD,1.000000,ecb_frankfurter
2024-02-05,GBP,1.255445,ecb_frankfurter
2024-02-05,EUR,1.074599,ecb_frankfurter
2024-02-05,CAD,0.740741,ecb_frankfurter
2024-02-06,USD,1.000000,ecb_frankfurter
2024-02-06,GBP,1.257087,ecb_frankfurter
2024-02-06,EUR,1.074298,ecb_frankfurter
2024-02-06,CAD,0.739590,ecb_frankfurter
2024-02-07,USD,1.000000,ecb_frankfurter
2024-02-07,GBP,1.263232,ecb_frankfurter
2024-02-07,EUR,1.077598,ecb_frankfurter
2024-02-07,CAD,0.743108,ecb_frankfurter
2024-02-08,USD,1.000000,ecb_frankfurter
2024-02-08,GBP,1.260049,ecb_frankfurter
2024-02-08,EUR,1.075801,ecb_frankfurter
2024-02-08,CAD,0.741675,ecb_frankfurter
2024-02-09,USD,1.000000,ecb_frankfurter
2024-02-09,GBP,1.260764,ecb_frankfurter
2024-02-09,EUR,1.077203,ecb_frankfurter
2024-02-09,CAD,0.743605,ecb_frankfurter
2024-02-10,USD,1.000000,ecb_frankfurter
2024-02-10,GBP,1.260764,ecb_frankfurter
2024-02-10,EUR,1.077203,ecb_frankfurter
2024-02-10,CAD,0.743605,ecb_frankfurter
2024-02-11,USD,1.000000,ecb_frankfurter
2024-02-11,GBP,1.260764,ecb_frankfurter
2024-02-11,EUR,1.077203,ecb_frankfurter
2024-02-11,CAD,0.743605,ecb_frankfurter
2024-02-12,USD,1.000000,ecb_frankfurter
2024-02-12,GBP,1.261607,ecb_frankfurter
2024-02-12,EUR,1.077296,ecb_frankfurter
2024-02-12,CAD,0.742776,ecb_frankfurter
2024-02-13,USD,1.000000,ecb_frankfurter
2024-02-13,GBP,1.268295,ecb_frankfurter
2024-02-13,EUR,1.079296,ecb_frankfurter
2024-02-13,CAD,0.743771,ecb_frankfurter
2024-02-14,USD,1.000000,ecb_frankfurter
2024-02-14,GBP,1.256534,ecb_frankfurter
2024-02-14,EUR,1.071295,ecb_frankfurter
2024-02-14,CAD,0.738389,ecb_frankfurter
2024-02-15,USD,1.000000,ecb_frankfurter
2024-02-15,GBP,1.254516,ecb_frankfurter
2024-02-15,EUR,1.074298,ecb_frankfurter
2024-02-15,CAD,0.738498,ecb_frankfurter
2024-02-16,USD,1.000000,ecb_frankfurter
2024-02-16,GBP,1.257877,ecb_frankfurter
2024-02-16,EUR,1.076797,ecb_frankfurter
2024-02-16,CAD,0.741675,ecb_frankfurter
2024-02-17,USD,1.000000,ecb_frankfurter
2024-02-17,GBP,1.257877,ecb_frankfurter
2024-02-17,EUR,1.076797,ecb_frankfurter
2024-02-17,CAD,0.741675,ecb_frankfurter
2024-02-18,USD,1.000000,ecb_frankfurter
2024-02-18,GBP,1.257877,ecb_frankfurter
2024-02-18,EUR,1.076797,ecb_frankfurter
2024-02-18,CAD,0.741675,ecb_frankfurter
2024-02-19,USD,1.000000,ecb_frankfurter
2024-02-19,GBP,1.261114,ecb_frankfurter
2024-02-19,EUR,1.077598,ecb_frankfurter
2024-02-19,CAD,0.742060,ecb_frankfurter
2024-02-20,USD,1.000000,ecb_frankfurter
2024-02-20,GBP,1.261034,ecb_frankfurter
2024-02-20,EUR,1.080205,ecb_frankfurter
2024-02-20,CAD,0.741785,ecb_frankfurter
2024-02-21,USD,1.000000,ecb_frankfurter
2024-02-21,GBP,1.262451,ecb_frankfurter
2024-02-21,EUR,1.080906,ecb_frankfurter
2024-02-21,CAD,0.739426,ecb_frankfurter
2024-02-22,USD,1.000000,ecb_frankfurter
2024-02-22,GBP,1.266448,ecb_frankfurter
2024-02-22,EUR,1.084399,ecb_frankfurter
2024-02-22,CAD,0.741840,ecb_frankfurter
2024-02-23,USD,1.000000,ecb_frankfurter
2024-02-23,GBP,1.269503,ecb_frankfurter
2024-02-23,EUR,1.083400,ecb_frankfurter
2024-02-23,CAD,0.742721,ecb_frankfurter
2024-02-24,USD,1.000000,ecb_frankfurter
2024-02-24,GBP,1.269503,ecb_frankfurter
2024-02-24,EUR,1.083400,ecb_frankfurter
2024-02-24,CAD,0.742721,ecb_frankfurter
2024-02-25,USD,1.000000,ecb_frankfurter
2024-02-25,GBP,1.269503,ecb_frankfurter
2024-02-25,EUR,1.083400,ecb_frankfurter
2024-02-25,CAD,0.742721,ecb_frankfurter
2024-02-26,USD,1.000000,ecb_frankfurter
2024-02-26,GBP,1.269309,ecb_frankfurter
2024-02-26,EUR,1.085199,ecb_frankfurter
2024-02-26,CAD,0.739536,ecb_frankfurter
2024-02-27,USD,1.000000,ecb_frankfurter
2024-02-27,GBP,1.267925,ecb_frankfurter
2024-02-27,EUR,1.085600,ecb_frankfurter
2024-02-27,CAD,0.741015,ecb_frankfurter
2024-02-28,USD,1.000000,ecb_frankfurter
2024-02-28,GBP,1.263392,ecb_frankfurter
2024-02-28,EUR,1.080801,ecb_frankfurter
2024-02-28,CAD,0.735781,ecb_frankfurter
2024-02-29,USD,1.000000,ecb_frankfurter
2024-02-29,GBP,1.263903,ecb_frankfurter
2024-02-29,EUR,1.082603,ecb_frankfurter
2024-02-29,CAD,0.735510,ecb_frankfurter
2024-03-01,USD,1.000000,ecb_frankfurter
2024-03-01,GBP,1.263376,ecb_frankfurter
2024-03-01,EUR,1.081303,ecb_frankfurter
2024-03-01,CAD,0.736648,ecb_frankfurter
2024-03-02,USD,1.000000,ecb_frankfurter
2024-03-02,GBP,1.263376,ecb_frankfurter
2024-03-02,EUR,1.081303,ecb_frankfurter
2024-03-02,CAD,0.736648,ecb_frankfurter
2024-03-03,USD,1.000000,ecb_frankfurter
2024-03-03,GBP,1.263376,ecb_frankfurter
2024-03-03,EUR,1.081303,ecb_frankfurter
2024-03-03,CAD,0.736648,ecb_frankfurter
2024-03-04,USD,1.000000,ecb_frankfurter
2024-03-04,GBP,1.267315,ecb_frankfurter
2024-03-04,EUR,1.084599,ecb_frankfurter
2024-03-04,CAD,0.736865,ecb_frankfurter
2024-03-05,USD,1.000000,ecb_frankfurter
2024-03-05,GBP,1.268247,ecb_frankfurter
2024-03-05,EUR,1.084905,ecb_frankfurter
2024-03-05,CAD,0.735673,ecb_frankfurter
2024-03-06,USD,1.000000,ecb_frankfurter
2024-03-06,GBP,1.271844,ecb_frankfurter
2024-03-06,EUR,1.087406,ecb_frankfurter
2024-03-06,CAD,0.736214,ecb_frankfurter
2024-03-07,USD,1.000000,ecb_frankfurter
2024-03-07,GBP,1.275087,ecb_frankfurter
2024-03-07,EUR,1.089503,ecb_frankfurter
2024-03-07,CAD,0.740905,ecb_frankfurter
2024-03-08,USD,1.000000,ecb_frankfurter
2024-03-08,GBP,1.283582,ecb_frankfurter
2024-03-08,EUR,1.093195,ecb_frankfurter
2024-03-08,CAD,0.743605,ecb_frankfurter
2024-03-09,USD,1.000000,ecb_frankfurter
2024-03-09,GBP,1.283582,ecb_frankfurter
2024-03-09,EUR,1.093195,ecb_frankfurter
2024-03-09,CAD,0.743605,ecb_frankfurter
2024-03-10,USD,1.000000,ecb_frankfurter
2024-03-10,GBP,1.283582,ecb_frankfurter
2024-03-10,EUR,1.093195,ecb_frankfurter
2024-03-10,CAD,0.743605,ecb_frankfurter
2024-03-11,USD,1.000000,ecb_frankfurter
2024-03-11,GBP,1.282281,ecb_frankfurter
2024-03-11,EUR,1.092598,ecb_frankfurter
2024-03-11,CAD,0.740576,ecb_frankfurter
2024-03-12,USD,1.000000,ecb_frankfurter
2024-03-12,GBP,1.277351,ecb_frankfurter
2024-03-12,EUR,1.091596,ecb_frankfurter
2024-03-12,CAD,0.740631,ecb_frankfurter
2024-03-13,USD,1.000000,ecb_frankfurter
2024-03-13,GBP,1.280147,ecb_frankfurter
2024-03-13,EUR,1.093900,ecb_frankfurter
2024-03-13,CAD,0.741345,ecb_frankfurter
2024-03-14,USD,1.000000,ecb_frankfurter
2024-03-14,GBP,1.278969,ecb_frankfurter
2024-03-14,EUR,1.092502,ecb_frankfurter
2024-03-14,CAD,0.741950,ecb_frankfurter
2024-03-15,USD,1.000000,ecb_frankfurter
2024-03-15,GBP,1.275266,ecb_frankfurter
2024-03-15,EUR,1.089194,ecb_frankfurter
2024-03-15,CAD,0.739372,ecb_frankfurter
2024-03-16,USD,1.000000,ecb_frankfurter
2024-03-16,GBP,1.275266,ecb_frankfurter
2024-03-16,EUR,1.089194,ecb_frankfurter
2024-03-16,CAD,0.739372,ecb_frankfurter
2024-03-17,USD,1.000000,ecb_frankfurter
2024-03-17,GBP,1.275266,ecb_frankfurter
2024-03-17,EUR,1.089194,ecb_frankfurter
2024-03-17,CAD,0.739372,ecb_frankfurter
2024-03-18,USD,1.000000,ecb_frankfurter
2024-03-18,GBP,1.273545,ecb_frankfurter
2024-03-18,EUR,1.089194,ecb_frankfurter
2024-03-18,CAD,0.738716,ecb_frankfurter
2024-03-19,USD,1.000000,ecb_frankfurter
2024-03-19,GBP,1.270293,ecb_frankfurter
2024-03-19,EUR,1.085399,ecb_frankfurter
2024-03-19,CAD,0.735024,ecb_frankfurter
2024-03-20,USD,1.000000,ecb_frankfurter
2024-03-20,GBP,1.269229,ecb_frankfurter
2024-03-20,EUR,1.084399,ecb_frankfurter
2024-03-20,CAD,0.735889,ecb_frankfurter
2024-03-21,USD,1.000000,ecb_frankfurter
2024-03-21,GBP,1.273026,ecb_frankfurter
2024-03-21,EUR,1.090703,ecb_frankfurter
2024-03-21,CAD,0.740138,ecb_frankfurter
2024-03-22,USD,1.000000,ecb_frankfurter
2024-03-22,GBP,1.261495,ecb_frankfurter
2024-03-22,EUR,1.082298,ecb_frankfurter
2024-03-22,CAD,0.736865,ecb_frankfurter
2024-03-23,USD,1.000000,ecb_frankfurter
2024-03-23,GBP,1.261495,ecb_frankfurter
2024-03-23,EUR,1.082298,ecb_frankfurter
2024-03-23,CAD,0.736865,ecb_frankfurter
2024-03-24,USD,1.000000,ecb_frankfurter
2024-03-24,GBP,1.261495,ecb_frankfurter
2024-03-24,EUR,1.082298,ecb_frankfurter
2024-03-24,CAD,0.736865,ecb_frankfurter
2024-03-25,USD,1.000000,ecb_frankfurter
2024-03-25,GBP,1.264318,ecb_frankfurter
2024-03-25,EUR,1.083506,ecb_frankfurter
2024-03-25,CAD,0.735998,ecb_frankfurter
2024-03-26,USD,1.000000,ecb_frankfurter
2024-03-26,GBP,1.264478,ecb_frankfurter
2024-03-26,EUR,1.085505,ecb_frankfurter
2024-03-26,CAD,0.737518,ecb_frankfurter
2024-03-27,USD,1.000000,ecb_frankfurter
2024-03-27,GBP,1.261082,ecb_frankfurter
2024-03-27,EUR,1.081596,ecb_frankfurter
2024-03-27,CAD,0.735186,ecb_frankfurter
2024-03-28,USD,1.000000,ecb_frankfurter
2024-03-28,GBP,1.264302,ecb_frankfurter
2024-03-28,EUR,1.081104,ecb_frankfurter
2024-03-28,CAD,0.736865,ecb_frankfurter
2024-03-29,USD,1.000000,ecb_frankfurter
2024-03-29,GBP,1.264302,ecb_frankfurter
2024-03-29,EUR,1.081104,ecb_frankfurter
2024-03-29,CAD,0.736865,ecb_frankfurter
2024-03-30,USD,1.000000,ecb_frankfurter
2024-03-30,GBP,1.264302,ecb_frankfurter
2024-03-30,EUR,1.081104,ecb_frankfurter
2024-03-30,CAD,0.736865,ecb_frankfurter
2024-03-31,USD,1.000000,ecb_frankfurter
2024-03-31,GBP,1.264302,ecb_frankfurter
2024-03-31,EUR,1.081104,ecb_frankfurter
2024-03-31,CAD,0.736865,ecb_frankfurter
2024-04-01,USD,1.000000,ecb_frankfurter
2024-04-01,GBP,1.264302,ecb_frankfurter
2024-04-01,EUR,1.081104,ecb_frankfurter
2024-04-01,CAD,0.736865,ecb_frankfurter
2024-04-02,USD,1.000000,ecb_frankfurter
2024-04-02,GBP,1.257039,ecb_frankfurter
2024-04-02,EUR,1.074899,ecb_frankfurter
2024-04-02,CAD,0.737409,ecb_frankfurter
2024-04-03,USD,1.000000,ecb_frankfurter
2024-04-03,GBP,1.258036,ecb_frankfurter
2024-04-03,EUR,1.078295,ecb_frankfurter
2024-04-03,CAD,0.737246,ecb_frankfurter
2024-04-04,USD,1.000000,ecb_frankfurter
2024-04-04,GBP,1.264974,ecb_frankfurter
2024-04-04,EUR,1.085199,ecb_frankfurter
2024-04-04,CAD,0.740631,ecb_frankfurter
2024-04-05,USD,1.000000,ecb_frankfurter
2024-04-05,GBP,1.263919,ecb_frankfurter
2024-04-05,EUR,1.084105,ecb_frankfurter
2024-04-05,CAD,0.737409,ecb_frankfurter
2024-04-06,USD,1.000000,ecb_frankfurter
2024-04-06,GBP,1.263919,ecb_frankfurter
2024-04-06,EUR,1.084105,ecb_frankfurter
2024-04-06,CAD,0.737409,ecb_frankfurter
2024-04-07,USD,1.000000,ecb_frankfurter
2024-04-07,GBP,1.263919,ecb_frankfurter
2024-04-07,EUR,1.084105,ecb_frankfurter
2024-04-07,CAD,0.737409,ecb_frankfurter
2024-04-08,USD,1.000000,ecb_frankfurter
2024-04-08,GBP,1.261495,ecb_frankfurter
2024-04-08,EUR,1.082298,ecb_frankfurter
2024-04-08,CAD,0.735510,ecb_frankfurter
2024-04-09,USD,1.000000,ecb_frankfurter
2024-04-09,GBP,1.268569,ecb_frankfurter
2024-04-09,EUR,1.086697,ecb_frankfurter
2024-04-09,CAD,0.736811,ecb_frankfurter
2024-04-10,USD,1.000000,ecb_frankfurter
2024-04-10,GBP,1.269954,ecb_frankfurter
2024-04-10,EUR,1.086000,ecb_frankfurter
2024-04-10,CAD,0.737354,ecb_frankfurter
2024-04-11,USD,1.000000,ecb_frankfurter
2024-04-11,GBP,1.254485,ecb_frankfurter
2024-04-11,EUR,1.072904,ecb_frankfurter
2024-04-11,CAD,0.730460,ecb_frankfurter
2024-04-12,USD,1.000000,ecb_frankfurter
2024-04-12,GBP,1.246961,ecb_frankfurter
2024-04-12,EUR,1.065201,ecb_frankfurter
2024-04-12,CAD,0.727431,ecb_frankfurter
2024-04-13,USD,1.000000,ecb_frankfurter
2024-04-13,GBP,1.246961,ecb_frankfurter
2024-04-13,EUR,1.065201,ecb_frankfurter
2024-04-13,CAD,0.727431,ecb_frankfurter
2024-04-14,USD,1.000000,ecb_frankfurter
2024-04-14,GBP,1.246961,ecb_frankfurter
2024-04-14,EUR,1.065201,ecb_frankfurter
2024-04-14,CAD,0.727431,ecb_frankfurter
2024-04-15,USD,1.000000,ecb_frankfurter
2024-04-15,GBP,1.247707,ecb_frankfurter
2024-04-15,EUR,1.065598,ecb_frankfurter
2024-04-15,CAD,0.727643,ecb_frankfurter
2024-04-16,USD,1.000000,ecb_frankfurter
2024-04-16,GBP,1.244973,ecb_frankfurter
2024-04-16,EUR,1.063705,ecb_frankfurter
2024-04-16,CAD,0.725163,ecb_frankfurter
2024-04-17,USD,1.000000,ecb_frankfurter
2024-04-17,GBP,1.245671,ecb_frankfurter
2024-04-17,EUR,1.063796,ecb_frankfurter
2024-04-17,CAD,0.724113,ecb_frankfurter
2024-04-18,USD,1.000000,ecb_frankfurter
2024-04-18,GBP,1.247132,ecb_frankfurter
2024-04-18,EUR,1.067897,ecb_frankfurter
2024-04-18,CAD,0.727114,ecb_frankfurter
2024-04-19,USD,1.000000,ecb_frankfurter
2024-04-19,GBP,1.244214,ecb_frankfurter
2024-04-19,EUR,1.065303,ecb_frankfurter
2024-04-19,CAD,0.726375,ecb_frankfurter
2024-04-20,USD,1.000000,ecb_frankfurter
2024-04-20,GBP,1.244214,ecb_frankfurter
2024-04-20,EUR,1.065303,ecb_frankfurter
2024-04-20,CAD,0.726375,ecb_frankfurter
2024-04-21,USD,1.000000,ecb_frankfurter
2024-04-21,GBP,1.244214,ecb_frankfurter
2024-04-21,EUR,1.065303,ecb_frankfurter
2024-04-21,CAD,0.726375,ecb_frankfurter
2024-04-22,USD,1.000000,ecb_frankfurter
2024-04-22,GBP,1.231588,ecb_frankfurter
2024-04-22,EUR,1.063196,ecb_frankfurter
2024-04-22,CAD,0.728597,ecb_frankfurter
2024-04-23,USD,1.000000,ecb_frankfurter
2024-04-23,GBP,1.240449,ecb_frankfurter
2024-04-23,EUR,1.067395,ecb_frankfurter
2024-04-23,CAD,0.729927,ecb_frankfurter
2024-04-24,USD,1.000000,ecb_frankfurter
2024-04-24,GBP,1.243348,ecb_frankfurter
2024-04-24,EUR,1.068604,ecb_frankfurter
2024-04-24,CAD,0.730514,ecb_frankfurter
2024-04-25,USD,1.000000,ecb_frankfurter
2024-04-25,GBP,1.251236,ecb_frankfurter
2024-04-25,EUR,1.071995,ecb_frankfurter
2024-04-25,CAD,0.731315,ecb_frankfurter
2024-04-26,USD,1.000000,ecb_frankfurter
2024-04-26,GBP,1.251001,ecb_frankfurter
2024-04-26,EUR,1.071398,ecb_frankfurter
2024-04-26,CAD,0.732225,ecb_frankfurter
2024-04-27,USD,1.000000,ecb_frankfurter
2024-04-27,GBP,1.251001,ecb_frankfurter
2024-04-27,EUR,1.071398,ecb_frankfurter
2024-04-27,CAD,0.732225,ecb_frankfurter
2024-04-28,USD,1.000000,ecb_frankfurter
2024-04-28,GBP,1.251001,ecb_frankfurter
2024-04-28,EUR,1.071398,ecb_frankfurter
2024-04-28,CAD,0.732225,ecb_frankfurter
2024-04-29,USD,1.000000,ecb_frankfurter
2024-04-29,GBP,1.253903,ecb_frankfurter
2024-04-29,EUR,1.071995,ecb_frankfurter
2024-04-29,CAD,0.732493,ecb_frankfurter
2024-04-30,USD,1.000000,ecb_frankfurter
2024-04-30,GBP,1.253887,ecb_frankfurter
2024-04-30,EUR,1.071800,ecb_frankfurter
2024-04-30,CAD,0.730514,ecb_frankfurter
2024-05-01,USD,1.000000,ecb_frankfurter
2024-05-01,GBP,1.253887,ecb_frankfurter
2024-05-01,EUR,1.071800,ecb_frankfurter
2024-05-01,CAD,0.730514,ecb_frankfurter
2024-05-02,USD,1.000000,ecb_frankfurter
2024-05-02,GBP,1.250672,ecb_frankfurter
2024-05-02,EUR,1.069805,ecb_frankfurter
2024-05-02,CAD,0.728863,ecb_frankfurter
2024-05-03,USD,1.000000,ecb_frankfurter
2024-05-03,GBP,1.255540,ecb_frankfurter
2024-05-03,EUR,1.074402,ecb_frankfurter
2024-05-03,CAD,0.731797,ecb_frankfurter
2024-05-04,USD,1.000000,ecb_frankfurter
2024-05-04,GBP,1.255540,ecb_frankfurter
2024-05-04,EUR,1.074402,ecb_frankfurter
2024-05-04,CAD,0.731797,ecb_frankfurter
2024-05-05,USD,1.000000,ecb_frankfurter
2024-05-05,GBP,1.255540,ecb_frankfurter
2024-05-05,EUR,1.074402,ecb_frankfurter
2024-05-05,CAD,0.731797,ecb_frankfurter
2024-05-06,USD,1.000000,ecb_frankfurter
2024-05-06,GBP,1.258004,ecb_frankfurter
2024-05-06,EUR,1.077598,ecb_frankfurter
2024-05-06,CAD,0.731529,ecb_frankfurter
2024-05-07,USD,1.000000,ecb_frankfurter
2024-05-07,GBP,1.254705,ecb_frankfurter
2024-05-07,EUR,1.076600,ecb_frankfurter
2024-05-07,CAD,0.730887,ecb_frankfurter
2024-05-08,USD,1.000000,ecb_frankfurter
2024-05-08,GBP,1.247988,ecb_frankfurter
2024-05-08,EUR,1.074298,ecb_frankfurter
2024-05-08,CAD,0.726639,ecb_frankfurter
2024-05-09,USD,1.000000,ecb_frankfurter
2024-05-09,GBP,1.247972,ecb_frankfurter
2024-05-09,EUR,1.073203,ecb_frankfurter
2024-05-09,CAD,0.728704,ecb_frankfurter
2024-05-10,USD,1.000000,ecb_frankfurter
2024-05-10,GBP,1.252568,ecb_frankfurter
2024-05-10,EUR,1.077900,ecb_frankfurter
2024-05-10,CAD,0.730941,ecb_frankfurter
2024-05-11,USD,1.000000,ecb_frankfurter
2024-05-11,GBP,1.252568,ecb_frankfurter
2024-05-11,EUR,1.077900,ecb_frankfurter
2024-05-11,CAD,0.730941,ecb_frankfurter
2024-05-12,USD,1.000000,ecb_frankfurter
2024-05-12,GBP,1.252568,ecb_frankfurter
2024-05-12,EUR,1.077900,ecb_frankfurter
2024-05-12,CAD,0.730941,ecb_frankfurter
2024-05-13,USD,1.000000,ecb_frankfurter
2024-05-13,GBP,1.254894,ecb_frankfurter
2024-05-13,EUR,1.079506,ecb_frankfurter
2024-05-13,CAD,0.731529,ecb_frankfurter
2024-05-14,USD,1.000000,ecb_frankfurter
2024-05-14,GBP,1.255603,ecb_frankfurter
2024-05-14,EUR,1.079599,ecb_frankfurter
2024-05-14,CAD,0.731797,ecb_frankfurter
2024-05-15,USD,1.000000,ecb_frankfurter
2024-05-15,GBP,1.261877,ecb_frankfurter
2024-05-15,EUR,1.083201,ecb_frankfurter
2024-05-15,CAD,0.733730,ecb_frankfurter
2024-05-16,USD,1.000000,ecb_frankfurter
2024-05-16,GBP,1.265695,ecb_frankfurter
2024-05-16,EUR,1.086602,ecb_frankfurter
2024-05-16,CAD,0.733676,ecb_frankfurter
2024-05-17,USD,1.000000,ecb_frankfurter
2024-05-17,GBP,1.265566,ecb_frankfurter
2024-05-17,EUR,1.084399,ecb_frankfurter
2024-05-17,CAD,0.733514,ecb_frankfurter
2024-05-18,USD,1.000000,ecb_frankfurter
2024-05-18,GBP,1.265566,ecb_frankfurter
2024-05-18,EUR,1.084399,ecb_frankfurter
2024-05-18,CAD,0.733514,ecb_frankfurter
2024-05-19,USD,1.000000,ecb_frankfurter
2024-05-19,GBP,1.265566,ecb_frankfurter
2024-05-19,EUR,1.084399,ecb_frankfurter
2024-05-19,CAD,0.733514,ecb_frankfurter
2024-05-20,USD,1.000000,ecb_frankfurter
2024-05-20,GBP,1.269583,ecb_frankfurter
2024-05-20,EUR,1.086095,ecb_frankfurter
2024-05-20,CAD,0.733945,ecb_frankfurter
2024-05-21,USD,1.000000,ecb_frankfurter
2024-05-21,GBP,1.271537,ecb_frankfurter
2024-05-21,EUR,1.086402,ecb_frankfurter
2024-05-21,CAD,0.734214,ecb_frankfurter
2024-05-22,USD,1.000000,ecb_frankfurter
2024-05-22,GBP,1.271650,ecb_frankfurter
2024-05-22,EUR,1.083001,ecb_frankfurter
2024-05-22,CAD,0.731261,ecb_frankfurter
2024-05-23,USD,1.000000,ecb_frankfurter
2024-05-23,GBP,1.274324,ecb_frankfurter
2024-05-23,EUR,1.085399,ecb_frankfurter
2024-05-23,CAD,0.731797,ecb_frankfurter
2024-05-24,USD,1.000000,ecb_frankfurter
2024-05-24,GBP,1.271682,ecb_frankfurter
2024-05-24,EUR,1.083999,ecb_frankfurter
2024-05-24,CAD,0.729235,ecb_frankfurter
2024-05-25,USD,1.000000,ecb_frankfurter
2024-05-25,GBP,1.271682,ecb_frankfurter
2024-05-25,EUR,1.083999,ecb_frankfurter
2024-05-25,CAD,0.729235,ecb_frankfurter
2024-05-26,USD,1.000000,ecb_frankfurter
2024-05-26,GBP,1.271682,ecb_frankfurter
2024-05-26,EUR,1.083999,ecb_frankfurter
2024-05-26,CAD,0.729235,ecb_frankfurter
2024-05-27,USD,1.000000,ecb_frankfurter
2024-05-27,GBP,1.274600,ecb_frankfurter
2024-05-27,EUR,1.084305,ecb_frankfurter
2024-05-27,CAD,0.732011,ecb_frankfurter
2024-05-28,USD,1.000000,ecb_frankfurter
2024-05-28,GBP,1.279034,ecb_frankfurter
2024-05-28,EUR,1.088198,ecb_frankfurter
2024-05-28,CAD,0.734268,ecb_frankfurter
2024-05-29,USD,1.000000,ecb_frankfurter
2024-05-29,GBP,1.275348,ecb_frankfurter
2024-05-29,EUR,1.085706,ecb_frankfurter
2024-05-29,CAD,0.731689,ecb_frankfurter
2024-05-30,USD,1.000000,ecb_frankfurter
2024-05-30,GBP,1.270777,ecb_frankfurter
2024-05-30,EUR,1.081502,ecb_frankfurter
2024-05-30,CAD,0.729341,ecb_frankfurter
2024-05-31,USD,1.000000,ecb_frankfurter
2024-05-31,GBP,1.271246,ecb_frankfurter
2024-05-31,EUR,1.085199,ecb_frankfurter
2024-05-31,CAD,0.733030,ecb_frankfurter
2024-06-01,USD,1.000000,ecb_frankfurter
